sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,decile_score.1,v_decile_score,two_year_recid,days_custody,days_c_jail,days_r_jail
0,26,1,0,3,0,0,0,3.0,0,1,0,3,3,1,2,2,0
0,25,1,0,7,0,1,9,1.0,1,0,0,7,4,0,19,3,0
0,51,1,0,2,0,0,1,1.0,1,0,0,2,2,0,164,164,0
1,29,1,0,2,0,0,1,0.0,0,1,0,2,2,0,66,1,66
0,39,1,0,3,0,0,1,5806.0,1,0,0,3,2,0,519,0,0
0,46,2,0,1,0,0,0,1.0,1,0,0,1,1,0,2,2,0
0,28,2,0,4,0,0,6,2.0,1,0,0,4,3,0,67,3,0
0,57,1,0,1,0,0,0,1.0,1,0,0,1,1,0,2,2,0
0,23,3,0,5,0,0,2,1.0,1,0,0,5,5,0,2,2,0
0,34,1,0,9,0,0,27,1.0,1,1,0,9,7,1,183,119,183
0,27,1,0,3,0,0,3,1.0,1,0,0,3,2,0,13,13,0
0,25,1,0,9,0,1,7,1.0,0,1,0,9,6,1,4,4,0
0,31,2,0,7,0,0,1,1.0,1,1,1,7,2,1,25,34,25
0,37,1,0,2,0,0,8,1.0,1,0,0,2,1,0,2,2,0
0,51,1,0,2,0,0,0,0.0,1,1,1,2,1,1,3,2,0
0,51,3,0,2,0,0,3,14.0,0,0,0,2,1,0,3,3,0
0,28,1,0,6,1,0,8,1.0,1,1,0,6,6,0,3,42,2
0,56,2,0,1,0,0,4,0.0,1,0,0,1,1,0,8,8,0
0,45,1,0,9,0,0,15,1.0,1,1,0,9,7,1,138,332,138
0,26,2,0,6,0,0,7,1.0,1,1,1,6,4,1,19,19,0
0,33,2,0,8,0,0,7,1.0,1,1,1,8,2,1,2,2,3
0,23,2,0,4,0,3,0,2.0,0,0,0,4,3,0,2,2,0
0,31,1,0,2,0,0,0,0.0,0,0,0,2,2,0,1,1,0
0,31,0,0,3,0,0,0,1.0,0,0,0,3,3,0,2,2,0
0,19,3,1,9,0,0,1,12.0,1,1,1,9,10,0,4,6,4
0,32,2,0,1,0,0,0,0.0,1,0,0,1,1,0,1,1,0
0,30,2,0,3,0,0,1,1.0,0,1,0,3,2,1,1,2,4
1,48,3,0,6,0,0,9,87.0,1,0,0,6,6,0,58,58,0
0,66,2,0,1,0,0,1,1.0,1,0,0,1,1,0,2,2,0
1,40,1,0,1,0,0,0,1.0,1,0,0,1,1,0,1,1,0
0,59,1,0,2,0,0,4,1.0,0,0,0,2,2,0,2,2,0
0,25,1,0,7,0,0,5,120.0,1,0,0,7,7,0,86,86,0
0,27,1,0,7,0,0,3,282.0,0,0,0,7,3,0,2,2,0
0,22,1,0,3,0,0,0,1.0,1,0,0,3,6,0,2,2,0
0,58,2,0,1,0,0,1,1.0,1,0,0,1,1,0,4,2,0
0,49,1,0,1,0,0,1,1.0,0,0,0,1,1,0,0,0,0
0,29,2,0,3,0,0,2,2.0,1,0,0,3,2,0,3,3,0
1,44,2,0,7,0,0,11,1.0,1,1,0,7,2,1,64,28,28
0,24,1,0,4,0,0,2,453.0,1,0,0,4,3,0,7,7,0
0,27,1,0,8,0,0,0,1.0,1,1,1,8,7,1,34,62,4
1,34,1,0,5,0,0,5,53.0,1,1,0,5,5,1,24,26,40
0,24,2,0,5,0,0,0,3.0,1,0,0,5,4,0,6,3,0
1,35,2,0,4,1,0,3,0.0,1,0,0,4,2,0,1,1,0
0,65,2,0,3,0,0,4,68.0,0,0,0,3,1,0,0,0,0
0,29,1,0,8,2,1,7,0.0,1,1,0,8,7,1,3,3,0
0,30,1,1,9,0,0,5,1.0,1,1,1,9,6,1,4,3,4
0,23,1,0,2,1,1,1,1.0,1,1,1,2,4,0,8,3,0
0,32,2,0,4,0,0,2,27.0,1,1,1,4,1,1,2,2,0
0,22,2,0,5,0,0,2,1.0,1,0,0,5,5,0,5,5,0
0,21,1,0,3,0,0,0,1.0,0,0,0,3,5,0,2,2,0
1,43,2,0,2,0,0,0,2.0,0,0,0,2,1,0,1,1,0
0,29,1,0,8,0,0,0,1.0,1,0,0,8,4,0,108,4,0
0,43,1,0,3,0,0,1,1.0,1,0,0,3,3,0,3,3,0
0,25,1,0,2,0,0,1,1.0,1,0,0,2,3,0,3,3,0
0,47,2,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
1,21,1,0,5,0,0,0,2.0,1,0,0,5,6,0,2,2,0
1,25,1,0,6,0,0,1,1554.0,0,0,0,6,3,0,1,1,0
0,54,2,0,1,0,0,0,1.0,0,0,0,1,1,0,1,1,0
0,34,1,0,1,0,1,3,1.0,1,1,1,1,1,1,35,35,2
1,28,1,0,2,0,0,2,1.0,0,0,0,2,2,0,2,2,0
1,53,2,0,1,0,0,4,1.0,1,1,0,1,1,1,9,1,9
0,54,1,0,1,0,0,0,1.0,0,0,0,1,1,0,1,1,0
0,37,3,0,1,0,0,3,1.0,1,1,0,1,2,1,84,84,0
0,34,1,0,4,0,0,2,1.0,1,0,0,4,1,0,2,2,0
0,50,3,0,9,0,0,11,210.0,0,0,0,9,3,0,115,115,0
1,60,2,0,1,0,0,0,1.0,1,1,0,1,1,1,2,2,0
0,22,1,0,4,0,0,0,1.0,1,0,0,4,5,0,2,2,0
0,51,1,0,7,0,0,3,1.0,1,0,0,7,4,0,1,1,0
0,29,1,0,2,0,0,0,1.0,1,1,0,2,2,1,14,14,0
1,28,1,0,5,0,0,1,43.0,1,0,0,5,5,0,6,2,0
0,36,2,0,7,0,0,6,131.0,1,0,0,7,3,0,13,3,0
0,28,1,0,6,0,1,5,1.0,0,0,0,6,5,0,29,29,0
0,33,2,0,1,0,0,0,1.0,1,1,0,1,1,1,2,2,2
0,43,2,0,2,0,0,4,0.0,0,0,0,2,4,0,3,3,0
0,45,3,0,6,0,0,1,1.0,0,0,0,6,3,0,28,28,0
0,32,2,0,5,0,0,5,1.0,1,1,0,5,7,1,66,66,0
1,35,1,0,3,0,0,0,1.0,1,1,0,3,2,1,15,3,15
0,23,1,0,4,0,0,1,1.0,1,1,0,4,3,1,172,2,172
0,41,3,0,1,0,0,1,1.0,0,0,0,1,1,0,115,115,0
0,25,0,20,10,0,0,24,1.0,1,1,1,10,6,1,130,2,130
0,35,3,0,9,1,0,12,1.0,1,0,0,9,6,0,11,11,0
0,25,1,0,6,0,0,4,0.0,1,1,0,6,5,1,569,44,569
0,69,2,0,2,0,0,6,1.0,1,1,0,2,1,1,10,2,10
0,24,5,0,3,0,0,0,1.0,0,0,0,3,4,0,2,2,0
0,21,1,0,6,0,0,3,38.0,1,1,1,6,6,1,64,64,64
0,28,3,0,4,0,0,0,1.0,1,0,0,4,4,0,3,1,0
0,47,1,0,7,0,0,23,1.0,1,1,0,7,5,1,404,404,0
0,59,0,0,1,0,0,1,9.0,1,0,0,1,1,0,0,0,0
0,29,1,0,10,1,0,13,0.0,1,1,1,10,10,1,346,3,346
0,36,2,0,4,0,0,14,38.0,1,1,0,4,1,1,4,2,4
0,26,1,0,8,0,0,9,1.0,1,1,1,8,7,1,212,4,212
0,31,0,0,1,0,0,0,1.0,0,0,0,1,1,0,4,4,0
0,32,1,0,3,0,0,8,0.0,1,1,0,3,3,1,2,2,139
1,27,2,0,7,0,0,3,121.0,1,1,0,7,4,1,1596,89,161
0,28,2,0,7,0,0,0,1.0,1,0,0,7,3,0,7,2,0
0,48,2,0,1,0,0,1,1.0,0,1,0,1,1,1,2,1,1
0,23,2,0,7,0,0,2,232.0,1,1,0,7,7,1,165,165,165
0,44,2,0,1,0,0,0,1.0,0,0,0,1,1,0,1,1,0
0,42,1,0,5,0,0,7,1.0,0,0,0,5,3,0,2,2,0
0,39,1,0,7,0,0,5,1.0,1,0,0,7,4,0,11,5,0
1,46,3,0,1,0,0,2,1.0,1,0,0,1,1,0,4,4,0
0,55,2,0,5,0,0,0,1.0,0,0,0,5,3,0,11,11,0
0,27,1,0,9,0,0,5,1.0,1,1,0,9,4,1,5,5,0
1,31,2,0,9,0,0,0,1.0,0,0,0,9,5,0,6,6,0
0,25,1,0,2,0,0,0,1.0,1,0,0,2,4,0,2,2,0
0,32,2,0,7,0,2,6,0.0,0,0,0,7,4,0,1,1,0
0,36,1,0,5,0,0,2,1.0,1,0,0,5,4,0,2,2,0
0,21,1,0,7,0,0,3,0.0,1,1,0,7,6,1,8,5,0
0,39,2,0,4,0,0,2,1.0,0,0,0,4,2,0,1,1,0
1,26,1,0,2,0,0,0,1.0,0,0,0,2,2,0,1,1,0
0,28,1,0,8,0,0,8,1.0,1,1,0,8,7,1,496,21,0
0,67,2,0,1,0,0,2,5.0,0,1,0,1,1,1,1,1,0
1,22,0,0,4,0,0,0,1.0,1,0,0,4,5,0,3,3,0
0,37,2,0,1,0,0,3,1.0,0,0,0,1,1,0,2,2,0
0,23,1,0,8,0,0,2,1.0,0,1,0,8,8,1,3,3,0
1,49,1,0,7,0,0,14,1.0,0,1,0,7,3,1,123,123,0
0,32,2,0,7,0,0,9,0.0,0,1,0,7,4,1,6,6,0
0,41,2,0,6,0,0,9,1.0,0,0,0,6,2,0,34,34,0
0,25,1,0,3,0,0,1,1.0,0,0,0,3,3,0,1,1,0
1,57,2,0,1,0,0,3,475.0,1,0,0,1,1,0,0,0,0
0,58,2,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,44,1,2,9,0,0,19,17.0,0,1,1,9,6,1,68,18,68
0,28,1,0,4,0,0,1,1.0,1,1,0,4,5,0,2,17,2
1,39,1,0,5,0,0,0,1.0,1,1,0,5,2,1,3,3,0
0,54,2,0,1,0,0,0,1.0,1,0,0,1,1,0,8,8,0
0,21,3,0,4,0,0,0,1.0,0,1,1,4,6,1,54,54,54
0,43,2,0,4,0,0,0,1.0,0,0,0,4,1,0,2,2,0
0,31,1,0,10,0,0,5,0.0,0,0,0,10,10,0,1,1,0
0,30,1,4,10,1,0,11,0.0,1,0,0,10,9,0,118,118,0
0,27,2,0,4,1,3,4,1.0,0,1,0,4,6,1,2,2,0
0,28,1,0,2,0,0,0,1.0,0,1,0,2,2,1,1,2,1
0,24,1,0,7,0,0,0,1.0,0,0,0,7,4,0,2,2,0
0,43,2,0,1,0,0,0,0.0,0,0,0,1,1,0,1,1,0
0,44,1,0,4,0,0,10,7.0,0,1,0,4,2,1,22,6,22
0,51,1,0,7,0,0,4,45.0,1,0,0,7,6,0,31,31,0
0,24,3,0,10,0,0,11,15.0,1,1,1,10,8,1,79,2,79
0,31,1,0,3,0,0,1,40.0,1,1,0,3,2,0,231,231,0
0,23,1,0,3,0,0,0,1.0,1,0,0,3,4,0,3,3,0
0,26,1,2,10,1,0,8,85.0,0,1,1,10,7,1,1,86,1
0,36,2,0,3,0,0,5,1.0,0,1,0,3,2,1,22,2,22
0,27,2,0,9,0,0,1,1.0,1,0,0,9,7,0,2,2,0
0,24,1,0,10,0,0,0,1.0,1,1,0,10,9,1,5,2,2
0,66,2,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
1,36,2,0,4,0,1,3,0.0,1,0,0,4,1,0,3,26,0
0,53,3,0,8,0,0,9,1.0,1,1,0,8,5,1,100,131,100
0,23,2,0,3,0,0,1,0.0,1,1,0,3,4,1,46,1,0
1,22,1,0,7,0,0,0,1.0,0,1,1,7,5,1,4,1,0
0,25,3,0,3,0,1,1,1.0,1,0,0,3,3,0,2,2,0
0,56,1,0,1,0,0,4,1.0,1,0,0,1,1,0,3,3,0
0,29,4,0,2,0,0,1,187.0,1,0,0,2,2,0,34,34,0
0,29,2,0,6,0,0,10,94.0,1,1,0,6,3,1,6,6,0
0,51,5,0,1,0,0,1,1.0,1,1,0,1,1,1,2,2,0
1,58,1,0,1,0,0,3,1.0,0,0,0,1,1,0,19,19,0
0,24,2,0,5,1,2,3,0.0,0,0,0,5,6,0,1,1,0
0,22,1,0,3,0,0,0,1.0,1,1,1,3,6,1,98,72,98
0,39,2,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,20,3,0,10,0,0,3,1.0,1,1,0,10,10,1,3,43,0
0,46,2,0,7,0,0,10,1.0,1,1,0,7,5,1,6,74,6
0,38,2,0,1,0,0,1,27.0,1,1,0,1,1,1,15,2,15
0,23,2,0,8,0,0,0,0.0,0,1,1,8,9,1,32,4,32
0,39,0,0,5,0,0,6,1.0,1,0,0,5,1,0,27,27,0
0,25,1,0,8,0,0,0,0.0,1,0,0,8,6,0,77,3,0
0,31,1,0,9,0,0,19,1.0,1,1,0,9,9,1,1,2,1
1,25,1,0,3,0,0,1,1.0,0,1,0,3,3,1,2,2,0
0,26,1,0,6,0,0,6,1.0,1,0,0,6,6,0,3,3,0
0,25,1,0,9,0,1,2,1.0,1,0,0,9,8,0,35,275,0
0,37,2,0,8,0,0,11,0.0,1,1,0,8,2,1,2,2,0
0,36,1,0,1,0,0,0,3.0,1,0,0,1,1,0,8,2,0
0,26,1,0,6,0,0,1,1.0,1,1,0,6,7,1,51,2,51
0,21,0,0,2,2,0,3,1.0,1,1,0,2,4,1,1,2,1
0,35,1,0,4,0,0,7,24.0,1,1,1,4,2,1,2,1,2
0,22,1,0,4,0,0,2,1.0,1,1,1,4,6,1,2,3,2
0,25,2,0,2,0,0,0,1.0,1,0,0,2,3,0,1,1,0
0,24,2,0,7,0,0,0,1.0,0,0,0,7,4,0,0,0,0
0,36,3,0,1,0,0,0,7.0,0,0,0,1,1,0,2,2,0
0,24,1,0,7,0,0,2,1.0,0,1,1,7,7,1,2,13,2
0,21,1,0,9,0,1,0,1.0,1,1,0,9,9,1,1521,2,0
0,32,2,2,9,0,1,15,1.0,1,1,0,9,6,1,84,72,0
0,33,1,0,2,0,0,2,1.0,0,1,0,2,2,1,1,1,0
0,33,1,0,9,0,0,10,0.0,1,1,0,9,6,1,3,3,0
1,23,1,0,8,0,0,4,20.0,0,1,0,8,7,1,16,44,16
0,29,2,0,3,0,0,0,3.0,0,0,0,3,1,0,2,2,0
0,50,2,0,3,0,0,8,1.0,1,0,0,3,2,0,174,174,0
0,32,2,0,5,0,0,5,15.0,1,1,0,5,3,1,8,8,8
0,33,1,0,8,0,0,14,1.0,1,1,0,8,5,1,9,3,1
0,37,1,0,8,1,0,13,1.0,1,1,0,8,9,1,2,2,0
0,27,1,0,7,0,0,9,1.0,1,1,0,7,5,1,3,25,3
0,27,1,0,1,0,0,0,1.0,0,0,0,1,2,0,2,2,0
1,52,1,0,7,0,0,21,207.0,1,1,0,7,1,1,21,21,41
0,21,3,0,5,0,0,1,1.0,0,1,1,5,5,1,2,2,2
0,58,1,0,1,0,0,1,1.0,1,0,0,1,1,0,62,62,0
0,27,1,0,8,0,0,4,1.0,1,0,0,8,5,0,34,34,0
0,28,1,0,4,0,0,5,1.0,1,1,0,4,3,1,129,29,29
0,28,2,0,7,0,0,1,1.0,1,1,0,7,4,1,25,32,25
1,31,2,0,3,0,0,0,5.0,0,0,0,3,2,0,2,2,0
0,30,2,0,9,1,0,11,69.0,1,1,0,9,9,1,41,41,41
0,24,1,0,7,0,0,3,1.0,0,0,0,7,7,0,8,8,0
0,26,1,0,9,0,0,6,0.0,1,1,0,9,9,1,494,19,494
0,43,2,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,31,1,0,1,0,1,2,44.0,1,1,0,1,3,1,44,44,0
0,22,1,0,6,0,0,3,1.0,1,1,0,6,5,1,23,3,176
0,23,1,0,5,0,0,0,1.0,1,0,0,5,6,0,120,4,0
0,42,2,0,4,0,0,0,1.0,0,0,0,4,1,0,2,2,0
0,34,1,0,2,0,0,0,1774.0,0,1,1,2,2,1,0,0,0
0,30,1,0,10,3,0,18,1.0,0,0,0,10,8,0,7,19,0
0,29,1,0,9,0,0,1,1.0,1,0,0,9,7,0,291,291,0
0,38,2,0,4,0,0,2,0.0,1,1,0,4,2,1,50,49,50
0,26,2,0,4,0,1,3,4.0,0,1,0,4,4,0,86,3,0
1,25,3,0,6,0,0,4,107.0,1,1,0,6,5,1,102,37,102
0,51,1,0,7,0,0,5,523.0,0,0,0,7,5,0,6,6,0
0,36,0,0,1,0,0,0,1.0,0,0,0,1,1,0,1,1,0
0,62,3,0,1,0,0,0,3.0,0,0,0,1,1,0,2,2,0
0,23,1,0,3,0,0,0,1.0,1,1,0,3,4,1,2,1,2
0,34,1,0,5,0,0,7,1.0,1,1,0,5,3,1,2,2,2
0,35,1,0,2,0,0,1,1320.0,0,0,0,2,1,0,2,2,0
0,22,2,0,3,0,0,0,0.0,1,0,0,3,5,0,45,5,0
0,29,1,0,10,0,0,10,1.0,0,1,0,10,8,1,173,110,175
0,40,1,0,2,0,0,0,3.0,1,0,0,2,1,0,2,2,0
0,36,1,0,2,0,0,2,0.0,1,0,0,2,1,0,2,2,0
0,26,1,0,8,0,0,8,0.0,1,1,0,8,5,1,128,1,128
0,25,1,0,3,0,0,1,23.0,1,1,0,3,4,1,1,2,0
0,69,2,0,1,0,0,0,3.0,0,0,0,1,1,0,2,2,0
0,27,1,0,4,1,0,1,1.0,1,0,0,4,3,0,9,9,0
0,20,2,0,5,0,0,0,0.0,1,1,0,5,9,1,23,2,23
0,27,1,0,1,0,0,1,2.0,1,0,0,1,2,0,2,3,0
1,24,1,0,6,0,0,6,1.0,0,0,0,6,7,0,100,311,0
0,42,2,0,1,0,0,0,7.0,1,0,0,1,1,0,4,4,0
0,25,2,0,3,0,0,1,1.0,1,0,0,3,2,0,2,2,0
0,46,2,0,1,0,0,1,37.0,1,1,0,1,1,1,55,31,119
0,25,1,0,4,0,0,0,1.0,1,0,0,4,4,0,2,8,0
0,22,1,0,3,0,0,0,1.0,1,0,0,3,5,0,2,2,0
0,21,2,0,4,0,0,0,1.0,1,0,0,4,7,0,2,2,0
0,30,1,0,2,0,0,1,0.0,0,0,0,2,3,0,3,3,0
0,46,2,0,5,0,0,9,1.0,0,0,0,5,2,0,5,5,0
0,26,1,0,7,0,0,2,0.0,0,0,0,7,7,0,1,1,0
0,33,1,0,5,0,0,0,0.0,1,1,0,5,6,1,24,2,0
0,40,1,0,1,0,0,1,2.0,0,0,0,1,2,0,2,2,0
0,34,2,0,4,0,0,0,1.0,1,0,0,4,3,0,29,29,0
0,22,2,0,2,0,0,1,1.0,1,1,0,2,3,1,38,38,0
0,28,3,0,5,0,0,3,1.0,0,0,0,5,5,0,2,2,0
0,31,1,0,3,0,0,4,1.0,0,1,0,3,2,1,2,2,0
0,59,2,0,1,0,0,3,0.0,0,1,1,1,1,1,4,2,16
0,37,4,0,2,0,0,0,1.0,1,0,0,2,1,0,2,2,0
0,50,1,0,1,0,0,0,1.0,1,0,0,1,1,0,3,3,0
1,21,0,0,4,0,0,2,69.0,1,1,0,4,6,1,27,27,0
0,57,1,0,5,0,0,8,1.0,1,1,1,5,2,1,186,101,186
0,31,1,0,5,0,0,5,1.0,0,1,0,5,5,0,4,2,4
1,51,1,0,7,0,0,1,1259.0,0,0,0,7,2,0,0,0,0
0,44,1,0,8,0,0,9,28.0,1,0,0,8,6,0,9,26,0
0,48,1,0,9,0,0,5,1.0,1,1,0,9,2,1,1,244,36
1,25,2,0,4,0,0,0,1.0,1,0,0,4,3,0,2,2,0
0,51,1,0,3,0,0,5,4984.0,0,0,0,3,3,0,1,1,0
0,50,2,0,1,0,0,0,1.0,1,1,0,1,1,1,2,2,0
0,57,2,0,1,0,0,2,11.0,1,0,0,1,1,0,1,3,0
0,55,2,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,59,1,0,3,0,0,4,2.0,1,1,0,3,1,1,44,2,33
1,42,1,0,1,0,0,0,0.0,1,0,0,1,1,0,1,1,0
0,20,3,2,8,0,0,2,21.0,1,1,0,8,9,1,157,22,13
0,58,1,0,9,0,0,16,47.0,1,1,0,9,9,0,92,30,36
0,21,0,0,4,0,0,0,1.0,1,0,0,4,5,0,30,30,0
0,32,1,0,9,0,0,21,1.0,1,1,0,9,8,1,65,65,0
1,24,3,0,4,0,0,0,0.0,0,0,0,4,4,0,1,1,0
0,42,1,0,4,0,0,1,1.0,1,0,0,4,2,0,2,2,0
0,29,1,0,8,0,0,8,0.0,1,1,0,8,4,1,6,15,109
0,21,1,0,6,0,0,1,1.0,1,0,0,6,6,0,9,9,0
0,31,2,0,2,0,0,1,356.0,0,1,0,2,2,1,1,1,0
0,56,3,0,4,0,0,8,330.0,0,0,0,4,3,0,0,0,0
0,58,2,0,1,0,0,0,1.0,0,0,0,1,1,0,1,1,0
0,22,1,0,7,0,1,1,0.0,1,1,0,7,8,1,2,2,14
0,46,2,0,1,0,0,1,1.0,0,1,0,1,1,1,2,2,2
0,50,2,0,2,0,0,0,0.0,0,1,0,2,1,1,15,15,0
0,46,1,0,9,0,0,2,1.0,1,0,0,9,4,0,37,2,0
1,44,1,0,8,1,0,11,1.0,1,1,0,8,5,1,28,16,28
0,35,1,0,5,0,0,4,1.0,0,0,0,5,6,0,31,31,0
0,30,1,0,9,1,0,14,1.0,1,1,0,9,7,1,3,3,0
0,42,1,0,5,0,0,2,1.0,1,0,0,5,4,0,2,2,0
0,46,1,0,1,0,0,5,1.0,1,1,0,1,1,1,3,203,3
0,42,1,0,10,0,0,0,0.0,1,1,0,10,6,1,35,35,0
0,37,1,0,3,0,0,12,74.0,1,0,0,3,2,0,29,26,0
0,29,2,0,10,0,0,7,1.0,1,1,0,10,8,1,132,2,0
0,32,1,0,4,0,1,8,1.0,1,0,0,4,2,0,40,5,0
0,31,0,0,6,0,0,5,1.0,1,1,0,6,4,0,2,4,2
1,33,1,0,1,0,0,1,1.0,0,0,0,1,2,0,3,3,0
0,25,2,0,4,0,0,4,1.0,1,0,0,4,4,0,144,184,0
1,33,1,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,21,3,0,5,0,0,1,1.0,1,0,0,5,9,0,2,2,0
1,64,2,0,3,0,0,7,536.0,0,0,0,3,1,0,77,77,0
0,35,2,0,1,0,0,1,1.0,1,1,0,1,1,1,2,50,2
0,56,1,0,1,0,0,1,22.0,1,0,0,1,1,0,4,4,0
0,38,2,0,3,0,0,0,1.0,0,1,1,3,1,1,2,4,2
1,40,1,0,1,0,0,4,1.0,0,0,0,1,1,0,2,2,0
0,34,1,0,7,0,0,3,105.0,1,0,0,7,6,0,117,96,0
0,28,1,0,4,0,1,4,1.0,1,0,0,4,3,0,25,2,0
0,51,1,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,35,1,0,2,0,0,2,1.0,0,0,0,2,2,0,3,3,0
0,61,1,0,2,0,0,5,13.0,1,0,0,2,1,0,48,13,0
0,25,1,0,3,0,0,0,0.0,1,0,0,3,4,0,2,2,0
0,25,1,0,7,0,0,4,1.0,1,1,0,7,3,1,16,2,0
0,26,1,0,5,0,0,0,1.0,0,1,0,5,4,0,2,1,2
0,42,2,0,1,0,0,1,1.0,0,0,0,1,1,0,4,4,0
1,25,1,0,4,0,0,1,10.0,1,0,0,4,4,0,7,2,0
0,26,1,0,10,1,0,13,207.0,0,1,0,10,9,1,8,1,118
0,31,1,0,7,0,0,9,1.0,1,0,0,7,3,0,1675,2,0
0,35,2,0,2,0,1,1,1.0,1,0,0,2,1,0,2,2,0
1,41,1,0,2,0,0,4,247.0,1,1,0,2,1,1,5,11,5
0,34,2,0,1,0,0,0,1.0,1,0,0,1,1,0,117,117,0
0,46,2,0,1,0,0,5,93.0,0,0,0,1,1,0,2,1,0
1,33,2,0,2,0,0,1,1.0,0,0,0,2,2,0,2,2,0
0,30,1,0,2,0,1,3,1.0,1,1,0,2,2,0,2,2,0
1,50,1,0,4,0,0,7,1.0,0,0,0,4,1,0,2,2,0
0,21,1,0,5,0,0,0,1.0,1,0,0,5,7,0,82,51,0
0,31,3,0,10,0,0,16,1.0,1,1,0,10,6,1,484,484,0
0,31,1,0,7,0,0,2,1.0,1,1,0,7,3,1,4,4,2
1,23,1,0,4,0,0,0,1.0,0,0,0,4,4,0,2,2,0
0,25,1,0,6,0,0,1,0.0,1,0,0,6,6,0,30,3,0
1,24,2,0,5,0,0,1,1.0,1,0,0,5,4,0,2,2,0
0,31,1,0,10,0,0,13,1.0,0,1,0,10,9,1,2,2,0
0,60,1,0,1,0,0,0,1.0,1,1,0,1,1,0,3,3,0
0,30,1,0,2,0,0,2,1.0,1,0,0,2,3,0,2,2,0
1,32,0,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,46,2,0,1,0,0,0,1.0,0,0,0,1,1,0,1,1,0
0,21,2,0,4,0,1,0,1.0,0,1,1,4,5,1,2,2,0
0,28,1,4,9,0,0,6,497.0,0,0,0,9,9,0,546,0,0
0,35,1,0,8,0,0,0,1.0,1,1,0,8,2,0,2,2,0
0,34,3,0,3,0,0,2,1.0,1,1,0,3,2,1,36,11,36
0,41,5,0,8,0,0,2,1.0,1,1,0,8,2,1,26,163,26
1,40,1,0,4,0,0,7,33.0,0,0,0,4,1,0,4,3,0
0,23,1,0,10,0,0,1,1.0,1,1,0,10,10,1,31,17,31
0,23,1,0,6,0,0,3,1.0,1,1,0,6,5,1,3,3,3
0,28,1,0,4,0,0,2,0.0,0,1,0,4,3,0,2,4,2
0,21,3,0,4,0,0,0,1.0,1,1,0,4,6,1,1,1,0
0,46,2,0,4,0,1,2,1.0,0,1,0,4,1,0,2,4,2
0,56,1,0,2,0,0,1,1.0,1,0,0,2,1,0,2,2,0
0,41,1,0,6,0,0,19,71.0,1,1,0,6,3,0,63,63,0
0,40,3,0,5,0,0,8,1.0,1,1,0,5,2,1,8,1,10
0,30,3,0,3,0,0,5,1.0,1,1,0,3,2,1,3,3,0
0,24,1,0,4,0,0,1,1.0,0,1,1,4,6,1,2,2,2
0,25,1,0,8,0,1,7,47.0,1,0,0,8,9,0,14,14,0
1,33,2,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,48,2,0,8,0,0,2,1.0,0,1,1,8,5,0,2,5,2
0,33,1,0,6,0,0,11,1.0,1,1,0,6,2,1,46,46,69
0,25,3,0,7,0,0,0,1.0,1,0,0,7,5,0,1,2,0
0,25,2,0,8,0,0,6,189.0,1,1,0,8,5,1,2,2,244
0,58,1,0,7,0,0,38,112.0,1,1,0,7,2,1,78,88,78
0,30,1,0,5,1,1,7,1.0,1,1,0,5,3,1,2,2,0
0,37,3,0,3,0,0,0,1.0,1,1,1,3,2,1,4,4,4
1,43,2,0,8,0,0,7,21.0,1,0,0,8,4,0,10,10,0
0,32,2,0,3,0,0,0,1.0,1,0,0,3,2,0,6,2,0
0,33,0,0,7,0,0,3,1.0,1,0,0,7,2,0,2,2,0
0,39,0,0,2,1,0,4,31.0,1,1,0,2,1,1,7,1,7
0,49,2,0,1,0,0,4,16.0,1,0,0,1,2,0,7,7,0
0,24,2,0,4,0,0,0,1.0,1,0,0,4,5,0,20,20,0
0,26,1,0,9,0,0,1,1.0,1,0,0,9,8,0,4,1,0
0,42,2,0,2,0,0,0,1.0,1,0,0,2,1,0,3,3,0
0,22,1,0,6,0,0,1,1.0,1,1,0,6,6,1,3,7,3
0,36,3,0,1,0,0,0,0.0,1,0,0,1,1,0,1,1,0
0,29,2,0,7,0,1,7,1.0,0,1,1,7,6,1,7,29,7
0,39,2,0,3,0,0,0,0.0,0,0,0,3,3,0,19,19,0
0,27,1,0,6,2,1,13,0.0,1,1,0,6,3,1,2,15,2
0,38,2,0,5,0,0,2,1.0,1,1,0,5,3,1,8,9,7
0,20,2,0,2,0,0,0,0.0,1,1,0,2,5,1,5,5,23
0,25,1,2,10,0,0,4,1.0,1,1,0,10,7,1,24,87,46
0,53,2,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
1,27,1,0,8,0,0,0,1.0,0,1,0,8,4,1,8,8,7
0,21,0,0,5,0,0,0,1.0,1,1,1,5,8,1,2,7,2
